ID,Answer
2687,梅布爾在死前把兩個兒子的監護權委託給好友伯明罕一所教堂的弗蘭西斯·賈維爾·摩根神父，作為一位好天主教徒撫養他們長大。在1965年給兒子麥可的一封信中，托爾金
2688,1861年
2689,高崗
2690,1925年，阿森納聘請哈德斯菲爾德的總教練赫爾伯特·查普曼帶領球隊。於5年間，他建立了一隊全新的阿森納，委任湯·韋迪加作為球隊的訓練員、把球隊的陣式改為「[UNK]陣式」、購入大衛·積克、艾迪·夏普特和基夫·巴斯廷等球員，其中大衛·積克的轉會費更打破當時的紀錄。在總教練查普曼帶領下，1930年
2691,海水淡化
2692,大學文憑
2693,台灣小百岳
2694,
2695,1779年
2696,印尼
2697,人本主義
2698,首爾塔洞公園
2699,
2700,臺灣
2701,機械電視
2702,3%
2703,玉米
2704,普法戰爭
2705,什錦麵
2706,供給創造需求
2707,東歐
2708,79年
2709,陳誠在保定陸軍軍官學校第八期炮科畢業，分配到浙江紹興浙軍第二旅第六團第三連當見習官。不久，補為少尉排長。鄧演達
2710,
2711,大馬哈魚
2712,中國大陸
2713,甘蔗
2714,幕府派足利高氏前去平亂，足利高氏早已不滿北條氏專制政權
2715,第一個用戶嘗試儲存網頁
2716,約翰·福特
2717,昆明公交公司
2718,年
2719,古典主義風格
2720,憲模式
2721,2008年
2722,納粹黨
2723,清政府
2724,拿破崙
2725,英國
2726,漢魏故城
2727,1920年代
2728,五色旗
2729,威廉一世
2730,定向天線
2731,1668號
2732,1702年
2733,降低因為鋼纜或者是滑輪等裝置失效導致失去控制的問題
2734,新加坡
2735,美國
2736,1944年[UNK]去世後
2737,標準中文
2738,布里斯托爾
2739,河運
2740,伏爾加河
2741,國際動物命名委員會
2742,黃金自由貿易
2743,脫脫
2744,耗資6億美元、世界上規模最大的集中式太陽能發電站
2745,大韓帝國
2746,城市信封
2747,第265任
2748,蒸汽機車
2749,死亡
2750,男性
2751,阿拉瓦克印第安人
2752,金線
2753,鐵路公司
2754,
2755,12個
2756,蘿蔔糕
2757,伽利略
2758,1875年
2759,裏海
2760,1863年
2761,1880年
2762,16世紀末葉
2763,1804年
2764,杜林
2765,1995年
2766,毛利家
2767,英國
2768,尹伊桑
2769,拿破崙
2770,
2771,京大年度慶典「11月祭
2772,中華人民共和國
2773,愛格思海金斯公司
2774,阿拉巴馬州
2775,2007年
2776,《名人傳》
2777,黃龍元年四月丙申，孫權稱帝，國號吳
2778,傑斐遜·戴維斯
2779,1867年
2780,70%
2781,狩獵採集社會
2782,制
2783,國民黨
2784,入學考試
2785,擔心引起教會勢力的強烈反彈
2786,利奧三世
2787,鄂圖曼
2788,1986年哈雷彗星來臨時
2789,唐代王孝通的《緝古算經》；金朝
2790,1946年11月8日
2791,制度性宗教在中國的地位。中國官方認可全國性宗教團體共有七個：中國佛教協會、中國道教協會、中國伊斯蘭教協會、中國天主教愛國會
2792,心血管疾病
2793,中心
2794,元朝
2795,硫酸
2796,
2797,超級基金法
2798,遜清
2799,納粹德國
2800,募兵制
2801,1933年
2802,2015年
2803,丙子胡亂
2804,19世紀
2805,西歐國家的政治結構變得更有組織
2806,《有關國軍參與海外派遣活動的法律案》
2807,大滿貫
2808,
2809,伯力
2810,外交政策
2811,氣流機制不同的輔音。長度
2812,8世紀
2813,約翰二世·科穆寧皇帝
2814,凡爾賽宮
2815,北海道帝國大學
2816,2008年
2817,信陽市
2818,地區邊界
2819,電腦
2820,動物命名法
2821,2016年
2822,1789年
2823,總指揮
2824,
2825,
2826,金靴獎
2827,齊格蒙特三世
2828,天文學
2829,邦特蘭
2830,萊茵河
2831,氧化亞氮氣體
2832,第三次與第四次迦太基大會的接受
2833,孫叔敖
2834,發動第五次北伐，目標是攻占納哈出的金山
2835,期貨合約
2836,
2837,銀熊獎
2838,中央政府遷臺後，頒布《戡亂建國教育實施綱要》
2839,靜止心率
2840,舊金山和約》
2841,10名
2842,1989年
2843,武昌起義
2844,直接管理寺院周圍13莊政教事務
2845,專一性
2846,第一波新政
2847,幾何學
2848,1976年
2849,中國大陸
2850,第2758號決議案，承認中華人民共和國為中國的唯一合法代表，中華民國代表遂被迫退出聯合國
2851,1980年代
2852,楊森
2853,1859年
2854,考古學家
2855,財務部
2856,阮彌之
2857,粵西
2858,羅斯托克港
2859,印度河文明
2860,约瑟夫·斯卡利格
2861,湖州人
2862,維多利亞港
2863,中文搜尋引擎
2864,土裔閣員全部退出
2865,分發式政策
2866,馬可福音
2867,2000年
2868,比利時
2869,1000米
2870,馬關條約
2871,黨
2872,中溫帶亞濕潤氣侯
2873,214微克
2874,1席
2875,過渡時期憲法
2876,帥都督
2877,段思平
2878,1953年
2879,
2880,海口市
2881,社會學
2882,雌雄同體
2883,物種
2884,攔截機
2885,寮國
2886,2000年
2887,15年
2888,克萊門森級驅逐艦
2889,《梅花》、《汪洋中的一條船、《823砲戰》
2890,第26屆
2891,武漢大學
2892,第三心音
2893,1989年
2894,史達林
2895,
2896,英國
2897,廣州鐵路公司
2898,航太
2899,海森堡喜歡參與社交活動
2900,孫傳芳
2901,襄樊之戰
2902,亞歷山大·羅德
2903,阿卡狄烏斯
2904,北美
2905,《農書》
2906,周恩來
2907,中世紀中期
2908,瑞派克競賽
2909,
2910,台南
2911,精神醫學
2912,日本人在山區設蕃人公學校、蕃童教育所
2913,1987年
2914,發願
2915,
2916,阿爾沃蘭海
2917,故此只是把普選局限於男性
2918,在一固定期間內，一家機構的現金增減變動情形
2919,1923年
2920,鏡廳
2921,劉裕
2922,光緒年間
2923,托列斯海峽
2924,自由民主黨
2925,印度洋
2926,兩年
2927,溫度
2928,亞熱帶季風氣候
2929,美國
2930,克羅埃西亞
2931,1512年
2932,消亡階段
2933,約翰•貝茨•克拉克獎
2934,立國的基石
2935,馬庫斯·瓦勒里烏斯·馬提亞利斯
2936,《關於托勒密和哥白尼兩大世界體系的對話》
2937,傳送其基因組進入其他細胞，進行感染的分子機制。慢病毒載體
2938,發明
2939,種族
2940,金正日
2941,盧安達
2942,阿森納
2943,厄爾布魯士峰
2944,南京國民政府
2945,明朝
2946,武器設計製造
2947,2002年
2948,埃歐最明亮極光卻位在赤道區域
2949,50個
2950,英國
2951,溫帶氣候
2952,1874年
2953,維吾爾語
2954,金泳三
2955,擅長隨心所欲控制自己的體重
2956,新生代
2957,憲政改革
2958,防空海報
2959,木華黎
2960,電動機
2961,國家宗教事務局
2962,國際聯盟
2963,內需市場
2964,高商業價值
2965,翻版金日成」
2966,啟德機場
2967,瑞士
2968,日本
2969,愛爾蘭語
2970,沉默寡言
2971,汽運
2972,敦煌石窟
2973,鍾祥蘭台宮
2974,朝鮮
2975,1972年2月，周恩來同來訪的美國總統尼克森會談，雙方在上海發表《聯合公報》，從而拉開了中美關係正常化的序幕；1972年
2976,國際航空
2977,兩天
2978,喀喇汗國
2979,颶風戰鬥機
2980,黨內上層
2981,1932年
2982,1952年
2983,葛摩
2984,2003年1月12日
2985,釣魚臺
2986,紐科門
2987,村民委員會
2988,猶太會堂
2989,三菱
2990,《韓國憲法》
2991,岳飛
2992,木華黎、赤老溫
2993,神道教
2994,1637年，教友人數很多的有馬一帶，居民因為國君的橫徵暴斂，苦不堪言
2995,西晉
2996,北人黨
2997,民國26年上半年
2998,中東
2999,一次世界大戰時期
3000,大朝鮮國
3001,麻省理工
3002,熱帶稀樹草原
3003,1171年
3004,《日韓合併條約》
3005,織田氏
3006,統治階級
3007,四十三年
3008,第48屆日本眾議院議員總選舉
3009,魏源
3010,保祿六世
3011,阿拉伯宗教
3012,兩個
3013,
3014,思想多元化、商業經濟發達與交通便利
3015,七年戰爭
3016,艾瑪·史東
3017,1652年
3018,第三產業
3019,自轉軸
3020,德宏州
3021,25個
3022,喬治·史蒂芬生
3023,查士丁尼一世
3024,華北平原
3025,振州
3026,卡拉卡爾帕克族
3027,李時珍
3028,舊莫比爾
3029,埃及
3030,辛亥革命
3031,六十年代
3032,十年
3033,伊斯蘭教
3034,「兵部右侍郎兼都察院右都御史
3035,於東京皇居內的產殿誕生
3036,
3037,《北京條約》
3038,1976年
3039,1958年
3040,森林面積
3041,國民議會
3042,肉牛
3043,被動方
3044,生活部
3045,人類
3046,3766人
3047,韓國調整其以往只與西方資本主義國家發展關係的外交政策
3048,300公厘
3049,蘇門達臘
3050,洪邁
3051,淮安區
3052,土地
3053,靜谷
3054,2002年
3055,台灣
3056,西里爾字母
3057,南明
3058,紀委
3059,五
3060,契約經濟
3061,鐵路線
3062,張作霖
3063,保護蒙古人地位
3064,籌備處
3065,修正主義
3066,
3067,金正恩
3068,戰艦
3069,蘇聯
3070,唐朝至德二年
3071,民主黨
3072,1871年1月18日
3073,劉少奇
3074,90年代
3075,希洛分基地
3076,朝鮮
3077,人民
3078,2部
3079,遊客團體
3080,黑龍江工業門類以重工業為主，是中國重要的機械、石油、煤炭、木材和食品工業基地；哈爾濱、齊齊哈爾、大慶是主要的工業中心，大慶油田、哈電集團等大型企業均居全國同行業前列。黑龍江
3081,奧勒良
3082,昆明長水國際機場
3083,秦漢
3084,居民委員會
3085,民國29年
3086,第二帝國時期
3087,5月17日
3088,通化市
3089,鄭成功
3090,烏茲別克斯坦
3091,玉米
3092,樺樹
3093,互補夥伴關係
3094,2006年
3095,賽丁泉天文台
3096,共產主義
3097,史都華的影迷太多
3098,馬加人
3099,清宣統二年
3100,西德
3101,儒家思想
3102,足式臀位
3103,駱克道
3104,71.7公里
3105,東羅馬帝國
3106,收縮性
3107,廣電總局
3108,合不勒汗
3109,麥克阿瑟
3110,檢查站
3111,積水潭
3112,雲貴高原
3113,喀喇汗王朝是因為19世紀歐洲東方學家和錢幣學家發現該汗朝的許多大汗多帶有喀喇的稱號。而在伊斯蘭
3114,1914年
3115,紅衫軍運動
3116,大元」國號
3117,烏來區
3118,綠窗口
3119,數位訊號
3120,希臘文化
3121,幽州
3122,在1982年12月8日一場稱為十二月屠殺的事件中，多達15位的政治反對領袖遭到執政政府的暗殺
3123,日本
3124,1970年代
3125,相聲
3126,寧王朱宸濠
3127,周恩來
3128,貴霜帝國
3129,二戰
3130,南海縣
3131,《華府風雲》
3132,韓國
3133,過度漢化、違背祖宗成法
3134,4000米
3135,李東陽
3136,1919年
3137,粳糯外觀圓短，[UNK]糯外觀細長，顏色均為白色不透明。煮熟後米飯較軟、黏。粳糯
3138,橫越天空的角動量
3139,恆河
3140,青天白日勳章
3141,尼古拉杜霍寧
3142,浙江紹興浙軍第二旅第六團第三連當見習官
3143,以適應對外開放的需要
3144,信陽市
3145,1789年
3146,1867年
3147,亞伯拉罕諸教認為生命神聖，所以自殺有違上帝旨意。在日本武士時代
3148,武漢水利電力大學
3149,貝爾格勒
3150,豐田汽車
3151,政府財政撥款
3152,1918年
3153,1972年
3154,高架電纜
3155,巴拉馬利波
3156,第四次十字軍
3157,子細胞
3158,卡爾施塔特
3159,拉丁字母
3160,
3161,
3162,《三國演義》
3163,黃琪翔
3164,中國人民銀行
3165,都市
3166,[UNK]公開賽
3167,2008年
3168,土地改革
3169,[UNK].[UNK].[UNK][UNK]
3170,荷蘭皇家研究所
3171,周恩來
3172,1739年
3173,帝國自由城市
3174,《開槍射擊令》
3175,
3176,商業上的活力
3177,忻城縣
3178,東側
3179,田春蔚
3180,冬季奧運會
3181,動物命名法
3182,農礦部
3183,艾薩克·牛頓
3184,馬薩諸塞州
3185,6世紀
3186,測試的第一個階段
3187,塞爾維亞
3188,麗貝卡·布蘭克
3189,田漢
3190,太平洋戰爭
3191,宋元豐五年二月己巳
3192,同化政策，禁止韓語的使用，強迫韓國文壇日語化
3193,杜老誌
3194,北京
3195,1942年末
3196,巴洛克風格
3197,巴爾幹
3198,15年
3199,公元前194年燕國人衛滿推翻古朝鮮
3200,俗世
3201,受貨幣經濟影響
3202,《周禮》
3203,1949年
3204,曼努埃爾一世
3205,切羅基人
3206,31個
3207,
3208,新北市各轄區共設有一百座分館，新北市立圖書館
3209,北竿島
3210,拉彼魯茲
3211,奧圖·普萊明傑
3212,1235年
3213,水色
3214,火力發電廠則有位於林口區的林口發電廠
3215,獨立議會
3216,2017年
3217,伊斯蘭哈里發軍隊
3218,新北市
3219,雷射
3220,
3221,1929年
3222,400人
3223,鱷魚
3224,多瑙河
3225,35號決議
3226,客車整備
3227,
3228,江北地區
3229,希臘文化
3230,19世紀
3231,
3232,君士坦提烏斯
3233,鐵穆爾
3234,倭國
3235,1949年
3236,東羅馬文化
3237,會長
3238,美國國家稅務局
3239,昆明原機場昆明巫家壩國際機場
3240,日產汽車
3241,兩棲動物
3242,國務院、中央軍委議事協調機構
3243,魚
3244,1964年
3245,馬爾吉特
3246,11世紀
3247,星系天文學
3248,約翰•貝茨•克拉克獎
3249,漢族
3250,24位
3251,小高加索山脈
3252,
3253,軍事科研活動
3254,中國共產黨紀律檢查機關
3255,風暴
3256,
3257,1627年
3258,性善論
3259,戰事進入膠著對峙狀態
3260,國共內戰
3261,公元第二世紀
3262,日本轟炸時基於歐洲的作戰經驗，對於護航亦不敢掉以輕心，而以戰鬥機
3263,
3264,漢朝軍事壓力
3265,1924年至1926年
3266,2013年1月1日
3267,鄧小平
3268,民國39年
3269,華萊士
3270,素燃料
3271,金融風暴
3272,經濟大恐慌
3273,民國元年
3274,1927年
3275,1233年史彌遠死後
3276,2013年
3277,卡爾施塔特
3278,
3279,教會法學
3280,維多利亞湖
3281,《天體運行論》納入《禁書目錄》
3282,馬英九
3283,師承的說唱藝術暨表演藝術團隊
3284,朱允[UNK]次子朱文圭
3285,巴夏禮
3286,廣島市
3287,監理會
3288,毒品
3289,韓國
3290,經濟穩健發展
3291,1891米
3292,
3293,烏爾蘇拉
3294,92%
3295,李[UNK]
3296,西伯利亞平原
3297,物權法
3298,馬林諾夫斯基
3299,湯瑪斯·霍布斯
3300,
3301,劉宋
3302,消極的制度
3303,李
3304,人民幣匯率改為參考一籃子貨幣
3305,1971年
3306,1282年
3307,速度
3308,漢字標音符號
3309,高加索山脈
3310,用來指揮小隊或中隊
3311,明朝
3312,動物脂肪
3313,幹線道路
3314,奈及利亞
3315,1955年
3316,8市83町村
3317,東方帝國
3318,路易·菲利普國王
3319,『可以演戲劇團
3320,1912年
3321,1965年
3322,鐵
3323,中國通俗文化
3324,9世紀開始
3325,路易-拿破崙
3326,內蒙古
3327,獅子
3328,宋高宗
3329,威武陳元帥廟
3330,美元
3331,超新星
3332,獅子派
3333,乾隆皇帝
3334,他進入
3335,1998年
3336,西班牙
3337,朝鮮勞動黨中央軍事委員會、國防委員會、最高人民會議常任委員會決定，授予朝鮮人民軍最高司令官金正恩「朝鮮民主主義人民共和國元帥
3338,成吉思汗時代
3339,其政體並未完全掌控社會經濟
3340,地中海
3341,1897年
3342,
3343,團團長
3344,君士坦丁八世
3345,排水良好
3346,1949年
3347,岳飛
3348,劉牢之
3349,35名
3350,卓袱
3351,五分之四
3352,上海人
3353,民族主義復活
3354,德國
3355,漢語
3356,集安
3357,1970年
3358,與氫結成有毒化合物硫化氫後有一股臭味
3359,李·亞科卡
3360,五年
3361,瓜拿納樹
3362,特瓦族。其中特瓦族是該國生活在森林中的最早居民俾格米人的後代，而在胡圖族
3363,髒層
3364,常壓下在絕對零度時仍為液體，需加壓
3365,遺傳物質
3366,象徵性
3367,海什木
3368,2006年
3369,白[UNK]紀中期
3370,約翰•貝茨•克拉克獎
3371,克勞德夏農
3372,為
3373,1932年
3374,人口較南方多出許多
3375,1964年
3376,通俗科幻小說雜誌
3377,法語
3378,國共兩黨
3379,「2010年臺北國際花卉博覽會
3380,合肥市政府
3381,理查特里維西克
3382,一線天目前仍屬重要軍事基地
3383,彌爾
3384,《續資治通鑑長編》卷323宋元豐五年二月己巳條
3385,幽默
3386,普洱市
3387,
3388,美國
3389,貨物運輸十分不利
3390,非常小
3391,1961年
3392,計劃經濟體制
3393,英國
3394,田漢
3395,模特兒
3396,1284年
3397,民國27年
3398,歐洲語言
3399,314.23萬人
3400,2005年3月20日
3401,聯盟合作」的方式達成共識。今日雷諾-日產聯盟的結構由雷諾持有日產43.4%
3402,路易十四
3403,喬治•赫伯特•沃克•布希
3404,1935年
3405,拒絕王公在無嗣的情況下選擇繼承人
3406,伊利諾州
3407,公元前240年
3408,漢諾瓦
3409,性犯罪
3410,沖積作用
3411,田興水
3412,第二代戰鬥機
3413,黃大仙區
3414,蒙古語
3415,1930年代
3416,巴西爾二世
3417,元世祖至元十七年
3418,鋼鐵和陶瓷
3419,德川家康
3420,高速線哈大客運專線
3421,海倫
3422,佛教
3423,恰克圖條約
3424,熱帶雨林氣候
3425,建立「1月6日獨裁」
3426,聖凱薩琳教堂
3427,臺灣
3428,協助自殺
3429,西晉
3430,美國[UNK]電視台
3431,1985年
3432,约瑟夫·斯卡利格
3433,1991年
3434,11世紀
3435,郭松齡
3436,
3437,歐」型恆星
3438,五權憲法
3439,天皇
3440,2014年
3441,抽鄉
3442,股份制
3443,
3444,飛機
3445,1976年
3446,「你吃飯了嗎？」
3447,15個
3448,宋公
3449,希洛分基地
3450,漢地大都
3451,袁世凱
3452,懷抱爽」亭
3453,雨果
3454,鄧小平
3455,改革開放後
3456,華沙
3457,民國時期
3458,《聯邦調查局》
3459,雜交帶
3460,1990年代
3461,《魔戒》
3462,1958年
3463,儒家思想
3464,1998年1月1日
3465,12架
3466,廣西廣府人
3467,1897年
3468,
3469,1920年
3470,元弘之亂
3471,在完成了內部自治的體制
3472,倭王權
3473,
3474,1991年
3475,約瑟夫
3476,路易-拿破崙大部分的時間都在國外生活
3477,持球手反手
3478,大爆炸理論
3479,新南威爾斯學校
3480,良好行為
3481,孫叔敖造田興水
3482,中華人民共和國
3483,朱棣
3484,韓國陸軍現役軍人
3485,軍隊士兵主要由穆斯林和印度教徒構成
3486,亞俄
3487,
3488,1941年
3489,生命線類
3490,機場快線
3491,薩爾布呂肯地區
3492,溫病學派
